productcode,vendor_partno,productname,displaybegindate,displayenddate,hideproduct,stockstatus,lastmodified,options_cloned_from,photos_cloned_from,share_stockstatus_with,lastmodby,ischildofproductcode,ischildofproductcode_productid,options_cloned_from_productid,photos_cloned_from_productid,share_stockstatus_with_productid,productpopularity,homepage_section,autodropship,donotallowbackorders,warehouselocation,warehouseaisle,warehousebin,warehousecustom,upc_code,productkeywords,productnameshort,productweight,freeshippingitem,minqty,maxqty,recurringstartprice,recurringstartduration,recurringprice,recurringhowoften,recurringduration,allowpriceedit,productprice,listprice,saleprice,taxableproduct,selectedoptionids,giftwrapcost,downloadfile,availability,metatag_title,metatag_description,discountedprice_level1,discountedprice_level2,discountedprice_level3,discountedprice_level4,discountedprice_level5,photo_subtext,photo_alttext,discountedrecurringprice_level1,discountedrecurringprice_level2,discountedrecurringprice_level3,discountedrecurringprice_level4,discountedrecurringprice_level5,fixed_shippingcost,fixed_shippingcost_outside_localregion,uses_product_keytypes,price_subtext,price_subtext_short,listprice_name,productprice_name,saleprice_name,hide_yousave,hide_freeaccessories,setupcost,setupcost_name,discountedsetupcost_level1,discountedsetupcost_level2,discountedsetupcost_level3,discountedsetupcost_level4,discountedsetupcost_level5,setupcost_title,stockreorderqty,warehouses,affiliate_commissionable_value,addtocartbtn_replacement_text,book_isbn,productcondition,estship_ground,estship_2ndday,estship_overnight,customfield1,customfield2,customfield3,customfield4,customfield5,shoppingdotcom_category,yahoo_category,yahoo_medium,productmanufacturer,hide_when_outofstock,stocklowqtyalarm,addtopo_now,lastpo_qty,lastpo_date,howtogetsaleprice,inv_verify_qtyonhand,inv_lastverified,enablemultichildaddtocart,vendor_price,enableoptions_inventorycontrol,photourl_small,photourl_large,private_section_customers_only,quickbooks_item_accnt,quickbooks_item_assetaccnt,quickbooks_item_cogsaccnt,vat_percentage,recurring_pricing_text,google_product_type,length,width,height,ships_by_itself,package_type,oversized,additional_handling_indicator,reward_points_given_for_purchase,productdescriptionshort,productdescription,productfeatures,techspecs,extinfo,orderfinished_note,metatag_keywords,productdescription_abovepricing,custom_metatags_override,ean,google_product_category,google_size,google_color,google_gender,google_age_group,google_availability,google_pattern,google_material,estdaystoship,google_unique_identifier_exists,google_adult_product,google_sizetype,google_sizesystem,nonshippable,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,createddate,mpn,categoryids,optionids,accessories,freeaccessories,producturl,photourl,categorytree,numproductssharingstock,photoseed
GAVA008CA,,Covent Garden 160  Reception Desk,,,,,6/22/2015 10:21,,,,,,,,,,,,N,N,,,,,,"reception desk, modern reception desk, desk, reception",,500,N,,,,,,,,N,5034,,,,,,,Usually Ships in 6 to 8 Weeks,Covent Garden 160  Reception Desk,Covent Garden 160  Reception Desk,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,Gamma & Bross,,,N,,,,,,N,3523.8,N,,,,,,,,,,,,,N,,N,N,,,"Reception desk with frame in varnished beechwood finish, 160 cm. Front in milk colored methacrylate material with back fluorescent light. Laminate cabinet with shelf for keyboard, door and drawer with key. Made in Italy.Dimensions160 x 71.5 x 104 H(63'' W x 28.1'' D x 40.9'' H)NotesShown in Ebony Beechwood finish.Lead times may vary, please contact us for more information.",,,,,"reception desk, modern reception desk, desk, reception",,,,Business & Industrial>Retail,,,,,,,,,FALSE,FALSE,,,,,,,,,,,"265,306",,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=GAVA008CA,http://www.salondesign.luxury/v/vspfiles/photos/GAVA008CA-1.jpg,Reception & Waiting,0,1434974440
GAVA009CA,,Covent Garden 210  Reception Desk,,,,,6/22/2015 10:21,,,,,,,,,,,,N,N,,,,,,"reception desk, modern reception desk, desk, reception",,500,N,,,,,,,,N,5363,,,,,,,Usually Ships in 6 to 8 Weeks,Covent Garden 210  Reception Desk,Covent Garden 210  Reception Desk,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,Gamma & Bross,,,N,,,,,,N,3754.1,N,,,,,,,,,,,,,N,,N,N,,,"Reception desk with frame in varnished beechwood finish. Front in yellow colored methacrylate material with back fluorescent light. Laminate cabinet with shelf for keyboard, two doors and two drawers with keys. Made in Italy.Dimensions210 x 71.5 x 104 H(82.7'' W x 28.1'' D x 40.9'' H)NotesShown in Bleached beechwood finish.Lead times may vary, please contact us for more information.",,,,,"reception desk, modern reception desk, desk, reception",,,,Business & Industrial>Retail,,,,,,,,,FALSE,FALSE,,,,,,,,,,,"265,306",,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=GAVA009CA,http://www.salondesign.luxury/v/vspfiles/photos/GAVA009CA-1.jpg,Reception & Waiting,0,1434974471
GAVA025PL,,Reiki Styling Station,,,,,11/18/2015 14:13,,,,1,,,,,,,,N,N,,,,,,"styling station, hair salon station, Italian styling station, island styling station, island styling, three person styling station, salon equipment, modern salon equipment",,200,N,,,,,,,,N,1099,,,,,,,Usually Ships in 6 to 8 Weeks,Reiki Styling Station,Reiki Styling Station,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,Gamma & Bross,N,,N,,,,,,N,769.3,N,,,,,,,,,,,,,N,,N,N,,,"Wall styling unit with mirror on a back wooden panel. Top in polished aluminum. Footrest in sandblasted aluminum not included. Made in Italy.Dimensions75 x 30 x 210 H(29.5'' W x 11.8'' D x 82.7'' H)NotesShown with Aiki footrest (not included).Lead times may vary, please contact us for more information.",,,,,"styling station, hair salon station, Italian styling station, island styling station, island styling, three person styling station, salon equipment, modern salon equipment",,,,Business & Industrial>Hairdressing & Cosmetology>Styling Stations,,,,,,,,,FALSE,FALSE,,,,,,,,,,,288,,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=GAVA025PL,http://www.salondesign.luxury/v/vspfiles/photos/GAVA025PL-1.jpg,Styling Area > Styling Mirrors,0,1434974545
GAVA040PL,,Light Eco Styling Station,,,,,11/18/2015 14:13,,,,1,,,,,,,,N,N,,,,,,"styling station, hair salon station, Italian styling station, island styling station, island styling, three person styling station, salon equipment, modern salon equipment",,200,N,,,,,,,,N,968,,,,,,,Usually Ships in 6 to 8 Weeks,Light Eco Styling Station,Light Eco Styling Station,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,Gamma & Bross,N,,N,,,,,,N,677.6,N,,,,,,,,,,,,,N,,N,N,,,"Wall styling unit with aluminum top.Lead times may vary, please contact us for more information.Dimensions: 19.7'' W x 10.6'' D x 82.7'' H",,,,,"styling station, hair salon station, Italian styling station, island styling station, island styling, three person styling station, salon equipment, modern salon equipment",,,,Business & Industrial>Hairdressing & Cosmetology>Styling Stations,,,,,,,,,FALSE,FALSE,,,,,,,,,,,288,,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=GAVA040PL,http://www.salondesign.luxury/v/vspfiles/photos/GAVA040PL-1.jpg,Styling Area > Styling Mirrors,0,1434974567
GAVA046PL,,Prince Styling Station,,,,,11/18/2015 14:14,,,,1,,,,,,,,N,N,,,,,,"styling station, hair salon station, Italian styling station, island styling station, island styling, three person styling station, salon equipment, modern salon equipment",,200,N,,,,,,,,N,1213,,,,,,,Usually Ships in 6 to 8 Weeks,Prince Styling Station,Prince Styling Station,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,Gamma & Bross,N,,N,,,,,,N,849.1,N,,,,,,,,,,,,,N,,N,N,,,"Wall styling unit with aluminium top.Dimensions75 x 28.3 x 240 H(29.5'' W x 11.1'' D x 94.5'' H) Lead times may vary, please contact us for more information.",,,,,"styling station, hair salon station, Italian styling station, island styling station, island styling, three person styling station, salon equipment, modern salon equipment",,,,Business & Industrial>Hairdressing & Cosmetology>Styling Stations,,,,,,,,,FALSE,FALSE,,,,,,,,,,,288,,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=GAVA046PL,http://www.salondesign.luxury/v/vspfiles/photos/GAVA046PL-1.jpg,Styling Area > Styling Mirrors,0,1434974613
GAVA047PL,,Prince Light Styling Station,,,,,11/18/2015 14:14,,,,1,,,,,,,,N,N,,,,,,"styling station, hair salon station, Italian styling station, island styling station, island styling, three person styling station, salon equipment, modern salon equipment",,200,N,,,,,,,,N,1609,,,,,,,Usually Ships in 6 to 8 Weeks,Prince Light Styling Station,Prince Light Styling Station,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,Gamma & Bross,N,,N,,,,,,N,1126.3,N,,,,,,,,,,,,,N,,N,N,,,"Wall styling unit with aluminium top, with back illumination.Dimensions75 x 40.8 x 240 H(29.5'' W x 16'' D x 94.5'' H) Lead times may vary, please contact us for more information.",,,,,"styling station, hair salon station, Italian styling station, island styling station, island styling, three person styling station, salon equipment, modern salon equipment",,,,Business & Industrial>Hairdressing & Cosmetology>Styling Stations,,,,,,,,,FALSE,FALSE,,,,,,,,,,,288,,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=GAVA047PL,http://www.salondesign.luxury/v/vspfiles/photos/GAVA047PL-1.jpg,Styling Area > Styling Mirrors,0,1434974635
GAVA060VE,,Vercinge Retail Display,,,,,6/22/2015 10:21,,,,,,,,,,,,N,N,,,,,,"Freestanding retail, retail display, retail fixtures, retail",,200,N,,,,,,,,N,1627,,,,,,,Usually Ships in 6 to 8 Weeks,Vercinge Retail Display,Vercinge Retail Display,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,Gamma & Bross,,,N,,,,,,N,1138.9,N,,,,,,,,,,,,,N,,N,N,,,"Display cabinet with structure in beechwood. Shelves in crystal. Base in polished aluminum. Made in Italy. Dimensions53 x 53 x 195 H(20.9'' x 20.9'' x 76.8'' H) NotesShown in Makassar wood finish. Lead times may vary, please contact us for more information.",,,,,"Freestanding retail, retail display, retail fixtures, retail",,,,Business & Industrial>Retail>,,,,,,,,,FALSE,FALSE,,,,,,,,,,,313,,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=GAVA060VE,http://www.salondesign.luxury/v/vspfiles/photos/GAVA060VE-1.jpg,Retail Display Fixtures > Freestanding,0,1434976494
GAVA071CA,,Black Torix Reception Desk,,,,,9/27/2015 13:13,,,,1,,,,,,,,N,N,,,,,,"reception desk, modern reception desk, desk, reception",Black Torix Reception Desk,500,N,,,,,,,,N,5559,,,,,,,Usually Ships in 6 to 8 Weeks,Black Torix Reception Desk,Black Torix Reception Desk,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,Gamma & Bross,N,,N,,,,,,N,3891.3,N,,,,,,,,,,,,,N,,N,N,,,"Reception desk covered with black back laquered glass. Cabinet with moving shelf for keyboard, shelves, door and drawer with key. Top and feet in polished aluminum. Made in Italy. Dimensions173 x 60 x 107 H(68.1'' W x 23.6'' D x 42.1'' H) Lead times may vary, please contact us for more information.",,,,,"reception desk, modern reception desk, desk, reception",,,,Business & Industrial>Retail,,,,,,,,,FALSE,FALSE,,,,,,,,,,,"265,306",,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=GAVA071CA,http://www.salondesign.luxury/v/vspfiles/photos/GAVA071CA-1.jpg,Reception & Waiting,0,1443352375
GAVA076CA,,Fat Beauty Reception Desk,,,,,6/22/2015 10:21,,,,,,,,,,,,N,N,,,,,,"reception desk, modern reception desk, desk, reception",,500,N,,,,,,,,N,5858,,,,,,,Usually Ships in 6 to 8 Weeks,Fat Beauty Reception Desk,Fat Beauty Reception Desk,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,Gamma & Bross,,,N,,,,,,N,4100.6,N,,,,,,,,,,,,,N,,N,N,,,"Reception desk in fiberglass with two drawers and two doors on the sides.Dimensions198 x 68 x 105 H(78'' x 26.8'' x 41.3'' H) Lead times may vary, please contact us for more information.",,,,,"reception desk, modern reception desk, desk, reception",,,,Business & Industrial>Retail,,,,,,,,,FALSE,FALSE,,,,,,,,,,,"265,306",,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=GAVA076CA,http://www.salondesign.luxury/v/vspfiles/photos/GAVA076CA-1.jpg,Reception & Waiting,0,1434976544
GAVA08CAPX,,Covent Plex 150 Reception Desk,,,,,6/22/2015 10:21,,,,,,,,,,,,N,N,,,,,,"reception desk, modern reception desk, desk, reception",,500,N,,,,,,,,N,4343,,,,,,,Usually Ships in 6 to 8 Weeks,Covent Plex 150 Reception Desk,Covent Plex 150 Reception Desk,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,Gamma & Bross,,,N,,,,,,N,3040.1,N,,,,,,,,,,,,,N,,N,N,,,"Reception desk with illuminated acrylic front. Laminate cabinet with shelf for keyboard, two doors and two drawers with keys. Made in Italy.Dimensions150 x 72 x 104(59.06'' W x 28.35'' D x 40.94'' H )Lead times may vary, please contact us for more information.",,,,,"reception desk, modern reception desk, desk, reception",,,,Business & Industrial>Retail,,,,,,,,,FALSE,FALSE,,,,,,,,,,,"265,306",,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=GAVA08CAPX,http://www.salondesign.luxury/v/vspfiles/photos/GAVA08CAPX-1.jpg,Reception & Waiting,0,1443352124
GAVA09CAPX,,Covent Plex 200 Reception Desk,,,,,6/22/2015 10:21,,,,,,,,,,,,N,N,,,,,,"reception desk, modern reception desk, desk, reception",,500,N,,,,,,,,N,4790,,,,,,,Usually Ships in 6 to 8 Weeks,Covent Plex 200 Reception Desk,Covent Plex 200 Reception Desk,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,Gamma & Bross,,,N,,,,,,N,3353,N,,,,,,,,,,,,,N,,N,N,,,"Reception desk with illuminated acrylic front. Laminate cabinet with shelf for keyboard, two doors and two drawers with keys. Made in Italy.Dimensions209 x 72 x 104(82.3'' W x 28.35'' D x 40.94'' H ) Lead times may vary, please contact us for more information.",,,,,"reception desk, modern reception desk, desk, reception",,,,Business & Industrial>Retail,,,,,,,,,FALSE,FALSE,,,,,,,,,,,"265,306",,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=GAVA09CAPX,http://www.salondesign.luxury/v/vspfiles/photos/GAVA09CAPX-1.jpg,Reception & Waiting,0,1443352201
